student_id,date_registered,first_date_watched,first_date_purchased,days_diff_reg_watch,days_diff_watch_purch
286431,2022-08-16,2022-08-16,NULL,0,NULL
286432,2022-08-16,2022-08-16,NULL,0,NULL
286433,2022-08-16,2022-08-16,NULL,0,NULL
286435,2022-08-16,2022-08-19,NULL,3,NULL
286436,2022-08-16,2022-08-16,NULL,0,NULL
286438,2022-08-16,2022-08-16,NULL,0,NULL
286440,2022-08-16,2022-08-16,NULL,0,NULL
286441,2022-08-16,2022-08-17,NULL,1,NULL
286442,2022-08-16,2022-08-16,NULL,0,NULL
286444,2022-08-16,2022-08-16,NULL,0,NULL
286446,2022-08-16,2022-08-16,NULL,0,NULL
286450,2022-08-16,2022-08-16,NULL,0,NULL
286451,2022-08-16,2022-08-16,NULL,0,NULL
286452,2022-08-16,2022-08-16,NULL,0,NULL
286455,2022-08-16,2022-08-16,NULL,0,NULL
286457,2022-08-16,2022-08-16,NULL,0,NULL
286458,2022-08-16,2022-08-16,NULL,0,NULL
286459,2022-08-16,2022-08-16,NULL,0,NULL
286464,2022-08-16,2022-08-16,NULL,0,NULL
286465,2022-08-16,2022-08-17,NULL,1,NULL
286466,2022-08-16,2022-08-16,NULL,0,NULL
286468,2022-08-16,2022-08-16,NULL,0,NULL
286470,2022-08-16,2022-08-18,NULL,2,NULL
286472,2022-08-16,2022-08-16,NULL,0,NULL
286473,2022-08-16,2022-08-16,2022-08-16,0,0
286474,2022-08-16,2022-08-16,NULL,0,NULL
286475,2022-08-16,2022-08-16,NULL,0,NULL
286476,2022-08-16,2022-08-16,NULL,0,NULL
286477,2022-08-16,2022-08-16,NULL,0,NULL
286479,2022-08-16,2022-08-16,NULL,0,NULL
286480,2022-08-16,2022-08-16,NULL,0,NULL
286481,2022-08-16,2022-08-16,NULL,0,NULL
286482,2022-08-16,2022-08-16,NULL,0,NULL
286487,2022-08-16,2022-08-16,NULL,0,NULL
286488,2022-08-16,2022-08-16,NULL,0,NULL
286489,2022-08-16,2022-08-16,NULL,0,NULL
286496,2022-08-16,2022-08-16,NULL,0,NULL
286498,2022-08-16,2022-08-16,NULL,0,NULL
286499,2022-08-16,2022-08-16,NULL,0,NULL
286500,2022-08-16,2022-08-16,NULL,0,NULL
286504,2022-08-16,2022-08-16,NULL,0,NULL
286507,2022-08-16,2022-08-16,NULL,0,NULL
286508,2022-08-16,2022-08-18,NULL,2,NULL
286510,2022-08-16,2022-08-16,NULL,0,NULL
286511,2022-08-16,2022-08-16,NULL,0,NULL
286514,2022-08-16,2022-08-16,NULL,0,NULL
286515,2022-08-16,2022-08-18,NULL,2,NULL
286518,2022-08-16,2022-09-11,NULL,26,NULL
286519,2022-08-16,2022-08-16,NULL,0,NULL
286520,2022-08-16,2022-08-16,NULL,0,NULL
286524,2022-08-16,2022-08-16,NULL,0,NULL
286526,2022-08-16,2022-08-16,NULL,0,NULL
286527,2022-08-16,2022-08-16,NULL,0,NULL
286528,2022-08-16,2022-08-17,NULL,1,NULL
286529,2022-08-16,2022-08-16,NULL,0,NULL
286530,2022-08-16,2022-08-16,NULL,0,NULL
286531,2022-08-16,2022-08-16,NULL,0,NULL
286532,2022-08-16,2022-08-16,NULL,0,NULL
286534,2022-08-16,2022-08-16,NULL,0,NULL
286538,2022-08-16,2022-08-16,NULL,0,NULL
286539,2022-08-16,2022-08-16,NULL,0,NULL
286540,2022-08-16,2022-08-16,NULL,0,NULL
286543,2022-08-16,2022-08-16,NULL,0,NULL
286545,2022-08-16,2022-08-16,NULL,0,NULL
286546,2022-08-16,2022-08-16,NULL,0,NULL
286547,2022-08-16,2022-08-16,NULL,0,NULL
286548,2022-08-16,2022-08-18,NULL,2,NULL
286551,2022-08-16,2022-08-16,NULL,0,NULL
286552,2022-08-16,2022-08-16,NULL,0,NULL
286553,2022-08-16,2022-08-16,NULL,0,NULL
286555,2022-08-16,2022-08-16,NULL,0,NULL
286557,2022-08-16,2022-08-16,NULL,0,NULL
286558,2022-08-16,2022-08-16,NULL,0,NULL
286559,2022-08-16,2022-08-16,NULL,0,NULL
286560,2022-08-16,2022-08-16,NULL,0,NULL
286561,2022-08-16,2022-08-16,NULL,0,NULL
286563,2022-08-16,2022-08-16,2022-08-18,0,2
286564,2022-08-16,2022-08-16,NULL,0,NULL
286566,2022-08-16,2022-08-16,NULL,0,NULL
286567,2022-08-16,2022-08-16,NULL,0,NULL
286568,2022-08-16,2022-08-16,NULL,0,NULL
286569,2022-08-16,2022-08-16,NULL,0,NULL
286570,2022-08-16,2022-08-16,NULL,0,NULL
286572,2022-08-16,2022-08-16,NULL,0,NULL
286573,2022-08-16,2022-08-18,NULL,2,NULL
286576,2022-08-16,2022-08-17,NULL,1,NULL
286579,2022-08-16,2022-08-16,NULL,0,NULL
286582,2022-08-16,2022-08-24,NULL,8,NULL
286584,2022-08-16,2022-08-17,NULL,1,NULL
286585,2022-08-16,2022-08-17,NULL,1,NULL
286586,2022-08-16,2022-08-16,NULL,0,NULL
286588,2022-08-16,2022-08-16,NULL,0,NULL
286589,2022-08-16,2022-08-16,NULL,0,NULL
286590,2022-08-16,2022-08-16,NULL,0,NULL
286591,2022-08-16,2022-08-17,NULL,1,NULL
286595,2022-08-16,2022-08-16,NULL,0,NULL
286597,2022-08-16,2022-08-16,NULL,0,NULL
286598,2022-08-16,2022-08-16,NULL,0,NULL
286601,2022-08-16,2022-08-16,NULL,0,NULL
286602,2022-08-16,2022-08-17,NULL,1,NULL
286604,2022-08-16,2022-08-16,NULL,0,NULL
286605,2022-08-16,2022-08-16,2023-03-23,0,219
286606,2022-08-16,2022-08-16,2022-08-21,0,5
286607,2022-08-16,2022-08-16,2022-08-23,0,7
286608,2022-08-16,2022-08-16,NULL,0,NULL
286609,2022-08-16,2022-08-16,NULL,0,NULL
286614,2022-08-16,2022-08-16,NULL,0,NULL
286616,2022-08-16,2022-08-16,2022-08-16,0,0
286618,2022-08-16,2022-08-16,NULL,0,NULL
286622,2022-08-16,2022-08-16,NULL,0,NULL
286623,2022-08-16,2022-08-16,NULL,0,NULL
286626,2022-08-16,2022-08-16,NULL,0,NULL
286628,2022-08-16,2022-08-16,NULL,0,NULL
286631,2022-08-16,2022-08-16,2023-08-16,0,365
286635,2022-08-16,2022-08-16,NULL,0,NULL
286636,2022-08-16,2022-10-20,NULL,65,NULL
286638,2022-08-16,2022-08-16,NULL,0,NULL
286640,2022-08-16,2022-08-16,NULL,0,NULL
286642,2022-08-16,2022-08-16,NULL,0,NULL
286643,2022-08-16,2022-08-16,NULL,0,NULL
286645,2022-08-16,2022-08-16,NULL,0,NULL
286646,2022-08-16,2022-08-16,NULL,0,NULL
286649,2022-08-16,2022-08-16,NULL,0,NULL
286650,2022-08-16,2022-08-16,NULL,0,NULL
286651,2022-08-16,2022-08-16,NULL,0,NULL
286653,2022-08-16,2022-08-17,NULL,1,NULL
286655,2022-08-16,2022-08-17,NULL,1,NULL
286658,2022-08-16,2022-08-17,NULL,1,NULL
286660,2022-08-16,2022-08-16,NULL,0,NULL
286661,2022-08-16,2022-08-16,NULL,0,NULL
286663,2022-08-16,2022-08-16,NULL,0,NULL
286665,2022-08-16,2022-08-16,NULL,0,NULL
286666,2022-08-16,2022-08-16,NULL,0,NULL
286669,2022-08-16,2022-08-16,NULL,0,NULL
286670,2022-08-16,2022-08-16,NULL,0,NULL
286671,2022-08-16,2022-08-16,NULL,0,NULL
286672,2022-08-16,2022-08-17,2022-11-13,1,88
286674,2022-08-16,2022-08-16,NULL,0,NULL
286675,2022-08-16,2022-08-16,NULL,0,NULL
286676,2022-08-16,2022-08-16,NULL,0,NULL
286678,2022-08-16,2022-08-17,NULL,1,NULL
286683,2022-08-16,2022-08-16,NULL,0,NULL
286685,2022-08-16,2022-08-17,NULL,1,NULL
286686,2022-08-16,2022-08-16,NULL,0,NULL
286687,2022-08-16,2022-08-17,NULL,1,NULL
286689,2022-08-16,2022-08-16,NULL,0,NULL
286690,2022-08-16,2022-08-16,NULL,0,NULL
286695,2022-08-16,2022-08-17,NULL,1,NULL
286699,2022-08-16,2022-08-17,NULL,1,NULL
286701,2022-08-16,2022-08-16,NULL,0,NULL
286702,2022-08-16,2022-08-17,NULL,1,NULL
286704,2022-08-17,2022-08-17,2023-04-06,0,232
286708,2022-08-17,2022-08-17,NULL,0,NULL
286712,2022-08-17,2022-08-17,NULL,0,NULL
286713,2022-08-17,2022-08-17,NULL,0,NULL
286715,2022-08-17,2022-08-17,NULL,0,NULL
286717,2022-08-17,2022-08-17,2022-08-19,0,2
286719,2022-08-17,2022-08-17,NULL,0,NULL
286720,2022-08-17,2022-08-17,NULL,0,NULL
286721,2022-08-17,2022-08-17,NULL,0,NULL
286722,2022-08-17,2022-08-17,NULL,0,NULL
286723,2022-08-17,2022-09-27,2022-09-27,41,0
286724,2022-08-17,2022-08-17,NULL,0,NULL
286725,2022-08-17,2022-08-17,NULL,0,NULL
286726,2022-08-17,2022-08-17,NULL,0,NULL
286730,2022-08-17,2022-08-17,NULL,0,NULL
286735,2022-08-17,2022-08-17,2022-08-20,0,3
286736,2022-08-17,2022-08-17,NULL,0,NULL
286738,2022-08-17,2022-08-17,NULL,0,NULL
286739,2022-08-17,2022-08-20,2022-11-25,3,97
286741,2022-08-17,2022-08-18,NULL,1,NULL
286742,2022-08-17,2022-08-17,NULL,0,NULL
286743,2022-08-17,2022-08-17,NULL,0,NULL
286744,2022-08-17,2022-08-17,NULL,0,NULL
286747,2022-08-17,2022-09-21,NULL,35,NULL
286749,2022-08-17,2022-08-17,NULL,0,NULL
286750,2022-08-17,2022-08-17,NULL,0,NULL
286751,2022-08-17,2022-08-17,NULL,0,NULL
286753,2022-08-17,2022-08-17,2022-08-23,0,6
286754,2022-08-17,2022-08-17,NULL,0,NULL
286755,2022-08-17,2022-08-17,NULL,0,NULL
286757,2022-08-17,2022-08-17,NULL,0,NULL
286758,2022-08-17,2022-08-17,NULL,0,NULL
286759,2022-08-17,2022-08-17,NULL,0,NULL
286760,2022-08-17,2022-08-17,NULL,0,NULL
286761,2022-08-17,2022-08-17,NULL,0,NULL
286763,2022-08-17,2022-08-17,NULL,0,NULL
286765,2022-08-17,2022-08-17,NULL,0,NULL
286766,2022-08-17,2022-08-17,NULL,0,NULL
286768,2022-08-17,2022-08-17,NULL,0,NULL
286771,2022-08-17,2022-08-17,NULL,0,NULL
286772,2022-08-17,2022-08-17,NULL,0,NULL
286773,2022-08-17,2022-08-17,NULL,0,NULL
286774,2022-08-17,2022-08-17,NULL,0,NULL
286778,2022-08-17,2022-08-17,NULL,0,NULL
286781,2022-08-17,2022-08-17,NULL,0,NULL
286782,2022-08-17,2022-08-17,NULL,0,NULL
286785,2022-08-17,2022-08-17,NULL,0,NULL
286786,2022-08-17,2022-08-17,NULL,0,NULL
286787,2022-08-17,2022-08-17,NULL,0,NULL
286789,2022-08-17,2022-08-17,NULL,0,NULL
286792,2022-08-17,2022-08-17,NULL,0,NULL
286793,2022-08-17,2022-08-17,NULL,0,NULL
286795,2022-08-17,2022-08-17,NULL,0,NULL
286796,2022-08-17,2022-08-17,NULL,0,NULL
286797,2022-08-17,2022-08-17,NULL,0,NULL
286804,2022-08-17,2022-08-17,NULL,0,NULL
286805,2022-08-17,2022-08-17,NULL,0,NULL
286806,2022-08-17,2022-08-17,NULL,0,NULL
286807,2022-08-17,2022-08-17,NULL,0,NULL
286808,2022-08-17,2022-08-17,NULL,0,NULL
286810,2022-08-17,2022-08-17,NULL,0,NULL
286811,2022-08-17,2022-08-17,NULL,0,NULL
286814,2022-08-17,2022-08-17,NULL,0,NULL
286816,2022-08-17,2022-08-17,NULL,0,NULL
286817,2022-08-17,2022-08-17,NULL,0,NULL
286819,2022-08-17,2022-08-17,2022-08-17,0,0
286820,2022-08-17,2022-08-17,NULL,0,NULL
286822,2022-08-17,2022-08-17,NULL,0,NULL
286824,2022-08-17,2022-08-17,2022-08-19,0,2
286826,2022-08-17,2022-08-17,2022-08-18,0,1
286828,2022-08-17,2022-08-17,NULL,0,NULL
286829,2022-08-17,2022-08-17,NULL,0,NULL
286833,2022-08-17,2022-08-17,NULL,0,NULL
286834,2022-08-17,2022-08-17,2022-08-26,0,9
286835,2022-08-17,2022-08-17,NULL,0,NULL
286838,2022-08-17,2022-08-17,NULL,0,NULL
286839,2022-08-17,2022-08-17,NULL,0,NULL
286840,2022-08-17,2022-08-17,NULL,0,NULL
286841,2022-08-17,2022-08-17,NULL,0,NULL
286842,2022-08-17,2022-08-17,NULL,0,NULL
286846,2022-08-17,2022-08-17,NULL,0,NULL
286849,2022-08-17,2022-08-17,NULL,0,NULL
286850,2022-08-17,2022-08-17,NULL,0,NULL
286851,2022-08-17,2022-08-29,NULL,12,NULL
286852,2022-08-17,2022-08-22,2022-12-05,5,105
286853,2022-08-17,2022-08-18,NULL,1,NULL
286855,2022-08-17,2022-08-17,NULL,0,NULL
286856,2022-08-17,2022-08-17,NULL,0,NULL
286857,2022-08-17,2022-08-17,NULL,0,NULL
286858,2022-08-17,2022-08-17,NULL,0,NULL
286860,2022-08-17,2022-08-17,NULL,0,NULL
286861,2022-08-17,2022-08-17,NULL,0,NULL
286862,2022-08-17,2022-08-17,NULL,0,NULL
286865,2022-08-17,2022-08-17,2022-08-18,0,1
286872,2022-08-17,2022-08-17,NULL,0,NULL
286873,2022-08-17,2022-08-17,NULL,0,NULL
286876,2022-08-17,2022-08-17,NULL,0,NULL
286877,2022-08-17,2022-08-17,NULL,0,NULL
286878,2022-08-17,2022-08-17,NULL,0,NULL
286880,2022-08-17,2022-08-17,NULL,0,NULL
286882,2022-08-17,2022-08-17,NULL,0,NULL
286883,2022-08-17,2022-08-17,NULL,0,NULL
286884,2022-08-17,2022-08-17,2022-08-18,0,1
286885,2022-08-17,2022-08-17,NULL,0,NULL
286886,2022-08-17,2022-08-17,NULL,0,NULL
286887,2022-08-17,2022-08-17,NULL,0,NULL
286889,2022-08-17,2022-08-17,NULL,0,NULL
286892,2022-08-17,2022-08-17,NULL,0,NULL
286894,2022-08-17,2022-08-17,NULL,0,NULL
286898,2022-08-17,2022-08-17,NULL,0,NULL
286899,2022-08-17,2022-08-17,NULL,0,NULL
286903,2022-08-17,2022-08-17,NULL,0,NULL
286904,2022-08-17,2022-08-17,NULL,0,NULL
286906,2022-08-17,2022-08-17,NULL,0,NULL
286907,2022-08-17,2022-08-17,NULL,0,NULL
286910,2022-08-17,2022-08-17,NULL,0,NULL
286912,2022-08-17,2022-08-17,NULL,0,NULL
286916,2022-08-17,2022-08-17,NULL,0,NULL
286917,2022-08-17,2022-08-17,NULL,0,NULL
286918,2022-08-17,2022-08-17,NULL,0,NULL
286919,2022-08-17,2022-08-17,NULL,0,NULL
286920,2022-08-17,2022-08-17,NULL,0,NULL
286922,2022-08-17,2022-08-17,NULL,0,NULL
286923,2022-08-17,2022-08-17,NULL,0,NULL
286924,2022-08-17,2022-08-17,NULL,0,NULL
286925,2022-08-17,2022-08-17,NULL,0,NULL
286927,2022-08-17,2022-08-17,NULL,0,NULL
286928,2022-08-17,2022-08-18,NULL,1,NULL
286929,2022-08-17,2022-08-17,NULL,0,NULL
286930,2022-08-17,2022-08-17,NULL,0,NULL
286931,2022-08-17,2022-08-17,NULL,0,NULL
286932,2022-08-17,2022-08-17,NULL,0,NULL
286936,2022-08-17,2022-08-17,NULL,0,NULL
286937,2022-08-17,2022-08-17,NULL,0,NULL
286938,2022-08-17,2022-08-17,NULL,0,NULL
286939,2022-08-17,2022-08-17,NULL,0,NULL
286941,2022-08-17,2022-08-17,NULL,0,NULL
286942,2022-08-17,2022-08-17,NULL,0,NULL
286944,2022-08-17,2022-08-17,NULL,0,NULL
286945,2022-08-17,2022-08-17,NULL,0,NULL
286946,2022-08-17,2022-08-17,NULL,0,NULL
286951,2022-08-17,2022-08-18,NULL,1,NULL
286956,2022-08-17,2022-08-17,NULL,0,NULL
286958,2022-08-17,2022-08-17,NULL,0,NULL
286959,2022-08-17,2022-08-17,NULL,0,NULL
286961,2022-08-17,2022-08-17,NULL,0,NULL
286962,2022-08-17,2022-08-17,NULL,0,NULL
286963,2022-08-17,2022-08-17,NULL,0,NULL
286965,2022-08-17,2022-08-17,NULL,0,NULL
286968,2022-08-17,2022-08-17,NULL,0,NULL
286969,2022-08-17,2022-08-17,NULL,0,NULL
286973,2022-08-17,2022-08-17,NULL,0,NULL
286976,2022-08-18,2022-08-18,NULL,0,NULL
286978,2022-08-18,2022-08-18,NULL,0,NULL
286981,2022-08-18,2022-08-18,NULL,0,NULL
286982,2022-08-18,2022-08-18,NULL,0,NULL
286983,2022-08-18,2022-08-18,NULL,0,NULL
286986,2022-08-18,2022-08-18,2023-01-18,0,153
286989,2022-08-18,2022-08-18,NULL,0,NULL
286991,2022-08-18,2022-08-18,NULL,0,NULL
286993,2022-08-18,2022-08-18,NULL,0,NULL
286995,2022-08-18,2022-08-18,NULL,0,NULL
286996,2022-08-18,2022-08-18,NULL,0,NULL
286998,2022-08-18,2022-08-18,NULL,0,NULL
287001,2022-08-18,2022-08-18,2022-11-22,0,96
287003,2022-08-18,2022-08-18,2022-08-18,0,0
287006,2022-08-18,2022-08-18,2022-08-18,0,0
287007,2022-08-18,2022-08-18,NULL,0,NULL
287008,2022-08-18,2022-08-18,NULL,0,NULL
287009,2022-08-18,2022-08-18,NULL,0,NULL
287015,2022-08-18,2022-08-18,NULL,0,NULL
287016,2022-08-18,2022-08-18,NULL,0,NULL
287017,2022-08-18,2022-08-18,NULL,0,NULL
287018,2022-08-18,2022-08-19,NULL,1,NULL
287030,2022-08-18,2022-08-18,NULL,0,NULL
287031,2022-08-18,2022-08-18,NULL,0,NULL
287032,2022-08-18,2022-08-18,2022-08-18,0,0
287036,2022-08-18,2022-08-18,NULL,0,NULL
287041,2022-08-18,2022-08-18,NULL,0,NULL
287043,2022-08-18,2022-08-20,NULL,2,NULL
287044,2022-08-18,2022-08-18,NULL,0,NULL
287047,2022-08-18,2022-08-18,NULL,0,NULL
287052,2022-08-18,2022-08-18,NULL,0,NULL
287055,2022-08-18,2022-08-18,NULL,0,NULL
287057,2022-08-18,2022-08-18,NULL,0,NULL
287060,2022-08-18,2022-08-18,NULL,0,NULL
287061,2022-08-18,2022-08-18,NULL,0,NULL
287062,2022-08-18,2022-08-26,NULL,8,NULL
287063,2022-08-18,2022-08-18,NULL,0,NULL
287067,2022-08-18,2022-08-18,NULL,0,NULL
287071,2022-08-18,2022-08-18,NULL,0,NULL
287072,2022-08-18,2022-08-18,2022-08-21,0,3
287073,2022-08-18,2022-08-18,NULL,0,NULL
287074,2022-08-18,2022-08-18,NULL,0,NULL
287075,2022-08-18,2022-08-18,NULL,0,NULL
287079,2022-08-18,2022-08-18,NULL,0,NULL
287080,2022-08-18,2022-08-18,NULL,0,NULL
287083,2022-08-18,2022-08-18,NULL,0,NULL
287084,2022-08-18,2022-08-18,NULL,0,NULL
287089,2022-08-18,2022-08-19,NULL,1,NULL
287091,2022-08-18,2022-08-18,NULL,0,NULL
287092,2022-08-18,2022-08-18,NULL,0,NULL
287093,2022-08-18,2022-08-18,NULL,0,NULL
287094,2022-08-18,2022-08-18,NULL,0,NULL
287095,2022-08-18,2022-08-18,NULL,0,NULL
287096,2022-08-18,2022-08-18,NULL,0,NULL
287097,2022-08-18,2022-08-18,NULL,0,NULL
287099,2022-08-18,2022-08-18,NULL,0,NULL
287101,2022-08-18,2022-08-18,NULL,0,NULL
287103,2022-08-18,2022-08-18,NULL,0,NULL
287104,2022-08-18,2022-08-18,NULL,0,NULL
287105,2022-08-18,2022-08-18,NULL,0,NULL
287106,2022-08-18,2022-08-18,NULL,0,NULL
287107,2022-08-18,2022-08-18,NULL,0,NULL
287109,2022-08-18,2022-08-18,NULL,0,NULL
287112,2022-08-18,2022-08-18,NULL,0,NULL
287113,2022-08-18,2022-08-19,NULL,1,NULL
287115,2022-08-18,2022-08-19,NULL,1,NULL
287116,2022-08-18,2022-08-18,NULL,0,NULL
287118,2022-08-18,2022-09-01,NULL,14,NULL
287120,2022-08-18,2022-08-18,NULL,0,NULL
287123,2022-08-18,2022-08-18,NULL,0,NULL
287125,2022-08-18,2022-08-18,NULL,0,NULL
287126,2022-08-18,2022-08-18,NULL,0,NULL
287130,2022-08-18,2022-08-18,NULL,0,NULL
287132,2022-08-18,2022-08-18,NULL,0,NULL
287135,2022-08-18,2022-08-18,NULL,0,NULL
287137,2022-08-18,2022-08-18,NULL,0,NULL
287138,2022-08-18,2022-08-18,NULL,0,NULL
287139,2022-08-18,2022-08-19,NULL,1,NULL
287143,2022-08-18,2022-08-18,2022-08-19,0,1
287144,2022-08-18,2022-08-19,NULL,1,NULL
287145,2022-08-18,2022-08-18,NULL,0,NULL
287148,2022-08-18,2022-08-18,NULL,0,NULL
287149,2022-08-18,2022-08-18,NULL,0,NULL
287151,2022-08-18,2022-08-18,NULL,0,NULL
287153,2022-08-18,2022-08-18,NULL,0,NULL
287157,2022-08-18,2022-08-18,NULL,0,NULL
287158,2022-08-18,2022-08-18,2022-09-09,0,22
287160,2022-08-18,2022-08-18,NULL,0,NULL
287165,2022-08-18,2022-08-18,NULL,0,NULL
287167,2022-08-18,2022-08-18,NULL,0,NULL
287170,2022-08-18,2022-08-18,NULL,0,NULL
287173,2022-08-18,2022-09-03,NULL,16,NULL
287174,2022-08-18,2022-08-18,NULL,0,NULL
287180,2022-08-18,2022-08-19,2022-08-19,1,0
287182,2022-08-18,2022-08-18,NULL,0,NULL
287189,2022-08-19,2022-08-19,NULL,0,NULL
287190,2022-08-19,2022-08-19,NULL,0,NULL
287194,2022-08-19,2022-08-19,NULL,0,NULL
287196,2022-08-19,2022-08-19,NULL,0,NULL
287203,2022-08-19,2022-08-19,2022-12-31,0,134
287205,2022-08-19,2022-08-19,NULL,0,NULL
287206,2022-08-19,2022-08-19,NULL,0,NULL
287207,2022-08-19,2022-08-19,NULL,0,NULL
287208,2022-08-19,2022-08-19,NULL,0,NULL
287209,2022-08-19,2022-08-19,NULL,0,NULL
287210,2022-08-19,2022-08-19,NULL,0,NULL
287212,2022-08-19,2022-08-19,NULL,0,NULL
287214,2022-08-19,2022-08-19,2022-08-20,0,1
287215,2022-08-19,2022-08-19,NULL,0,NULL
287216,2022-08-19,2022-08-19,NULL,0,NULL
287217,2022-08-19,2022-09-06,NULL,18,NULL
287220,2022-08-19,2022-08-19,NULL,0,NULL
287221,2022-08-19,2022-08-19,NULL,0,NULL
287226,2022-08-19,2022-08-31,NULL,12,NULL
287227,2022-08-19,2022-08-19,NULL,0,NULL
287230,2022-08-19,2022-08-19,NULL,0,NULL
287236,2022-08-19,2022-08-19,NULL,0,NULL
287241,2022-08-19,2022-08-19,NULL,0,NULL
287243,2022-08-19,2022-08-19,NULL,0,NULL
287244,2022-08-19,2022-08-19,NULL,0,NULL
287245,2022-08-19,2022-08-19,2022-08-19,0,0
287246,2022-08-19,2022-08-23,2023-02-06,4,167
287248,2022-08-19,2022-08-19,NULL,0,NULL
287249,2022-08-19,2022-08-19,NULL,0,NULL
287251,2022-08-19,2022-08-19,NULL,0,NULL
287256,2022-08-19,2022-08-19,NULL,0,NULL
287263,2022-08-19,2022-08-19,NULL,0,NULL
287265,2022-08-19,2022-08-19,NULL,0,NULL
287267,2022-08-19,2022-08-19,NULL,0,NULL
287278,2022-08-19,2022-08-19,NULL,0,NULL
287279,2022-08-19,2022-08-19,NULL,0,NULL
287281,2022-08-19,2022-08-19,NULL,0,NULL
287282,2022-08-19,2022-08-19,NULL,0,NULL
287283,2022-08-19,2022-08-19,NULL,0,NULL
287285,2022-08-19,2022-08-19,NULL,0,NULL
287287,2022-08-19,2022-08-19,NULL,0,NULL
287288,2022-08-19,2022-08-19,NULL,0,NULL
287290,2022-08-19,2022-08-19,NULL,0,NULL
287291,2022-08-19,2022-08-19,2022-08-24,0,5
287296,2022-08-19,2022-08-19,NULL,0,NULL
287300,2022-08-19,2022-08-19,NULL,0,NULL
287301,2022-08-19,2022-08-19,NULL,0,NULL
287306,2022-08-19,2022-08-19,NULL,0,NULL
287308,2022-08-19,2022-08-19,NULL,0,NULL
287309,2022-08-19,2022-08-19,NULL,0,NULL
287312,2022-08-20,2022-08-20,NULL,0,NULL
287314,2022-08-20,2022-08-20,NULL,0,NULL
287315,2022-08-20,2022-08-20,NULL,0,NULL
287318,2022-08-20,2022-08-20,NULL,0,NULL
287320,2022-08-20,2022-08-20,NULL,0,NULL
287322,2022-08-20,2022-08-20,NULL,0,NULL
287324,2022-08-20,2022-08-20,NULL,0,NULL
287327,2022-08-20,2022-08-20,NULL,0,NULL
287328,2022-08-20,2022-08-20,NULL,0,NULL
287330,2022-08-20,2022-08-20,2022-08-23,0,3
287331,2022-08-20,2022-08-21,2022-08-21,1,0
287333,2022-08-20,2022-08-20,NULL,0,NULL
287336,2022-08-20,2022-08-20,NULL,0,NULL
287337,2022-08-20,2022-08-20,NULL,0,NULL
287343,2022-08-20,2022-08-20,NULL,0,NULL
287344,2022-08-20,2022-08-22,NULL,2,NULL
287345,2022-08-20,2022-08-20,NULL,0,NULL
287346,2022-08-20,2022-08-20,NULL,0,NULL
287347,2022-08-20,2022-08-20,NULL,0,NULL
287348,2022-08-20,2022-08-20,NULL,0,NULL
287349,2022-08-20,2022-08-20,NULL,0,NULL
287350,2022-08-20,2022-08-20,NULL,0,NULL
287352,2022-08-20,2022-08-24,NULL,4,NULL
287353,2022-08-20,2022-08-20,NULL,0,NULL
287363,2022-08-20,2022-08-20,NULL,0,NULL
287367,2022-08-20,2022-08-21,NULL,1,NULL
287369,2022-08-20,2022-08-20,NULL,0,NULL
287373,2022-08-20,2022-08-20,2022-08-20,0,0
287378,2022-08-20,2022-08-20,NULL,0,NULL
287382,2022-08-20,2022-08-20,NULL,0,NULL
287383,2022-08-20,2022-08-20,NULL,0,NULL
287388,2022-08-20,2022-08-20,NULL,0,NULL
287389,2022-08-20,2022-08-22,NULL,2,NULL
287395,2022-08-20,2022-08-20,NULL,0,NULL
287397,2022-08-20,2022-08-20,NULL,0,NULL
287400,2022-08-20,2022-08-20,NULL,0,NULL
287401,2022-08-20,2022-08-20,NULL,0,NULL
287405,2022-08-20,2022-08-20,NULL,0,NULL
287406,2022-08-20,2022-08-20,NULL,0,NULL
287407,2022-08-20,2022-08-20,NULL,0,NULL
287409,2022-08-20,2022-08-20,NULL,0,NULL
287411,2022-08-20,2022-08-20,NULL,0,NULL
287413,2022-08-20,2022-08-20,NULL,0,NULL
287416,2022-08-20,2022-08-20,NULL,0,NULL
287417,2022-08-20,2022-08-20,NULL,0,NULL
287418,2022-08-20,2022-08-20,NULL,0,NULL
287419,2022-08-20,2022-08-20,NULL,0,NULL
287420,2022-08-20,2022-08-20,NULL,0,NULL
287424,2022-08-20,2022-08-20,NULL,0,NULL
287425,2022-08-20,2022-08-21,NULL,1,NULL
287426,2022-08-20,2022-08-20,NULL,0,NULL
287430,2022-08-20,2022-08-20,NULL,0,NULL
287431,2022-08-20,2022-08-20,NULL,0,NULL
287437,2022-08-20,2022-08-20,NULL,0,NULL
287439,2022-08-20,2022-08-22,NULL,2,NULL
287440,2022-08-20,2022-08-20,NULL,0,NULL
287441,2022-08-20,2022-08-20,NULL,0,NULL
287443,2022-08-20,2022-08-20,NULL,0,NULL
287444,2022-08-20,2022-08-20,NULL,0,NULL
287450,2022-08-21,2022-08-21,NULL,0,NULL
287453,2022-08-21,2022-08-21,2022-12-19,0,120
287454,2022-08-21,2022-08-21,NULL,0,NULL
287456,2022-08-21,2022-08-21,NULL,0,NULL
287458,2022-08-21,2022-08-21,NULL,0,NULL
287459,2022-08-21,2022-08-21,NULL,0,NULL
287463,2022-08-21,2022-08-21,NULL,0,NULL
287464,2022-08-21,2022-08-21,NULL,0,NULL
